date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:20	40034/40034	---M--	200	added ('OK')	image/png	etag:%228aab737e4a123ea03ea56f864c27280c%22	https://cdn.prod.website-files.com/628295a883124981fd568435/628eb75a18777b7a40bbb96e_mo.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/628eb75a18777b7a40bbb96e_mo.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:21	350040/350040	---M--	200	added ('OK')	image/png	etag:%223d51688759d702055716fc19146c4396%22	https://cdn.prod.website-files.com/628295a883124981fd568435/628fc0a29d435582b5662e00_grando-mdc%201.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/628fc0a29d435582b5662e00_grando-mdc%201.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:21	45422/45422	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2011:54:20%20GMT	https://www.grando.ai/en/container	C:/My%20Web%20Sites/COMINO/www.grando.ai/en/container.html	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:22	559524/559524	---M--	200	added ('OK')	image/png	etag:%227eb5300210dd772b0a8d2fb80d962a46%22	https://cdn.prod.website-files.com/628295a883124981fd568435/628fc25a15d1e27a6cacb1e9_LTTrm%201.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/628fc25a15d1e27a6cacb1e9_LTTrm%201.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:22	5955/5955	---M--	200	added ('OK')	image/png	etag:%22b58b5f842b3d1fd965147df0b195429b%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804a73_amd%403x.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804a73_amd@3x.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:22	68440/68440	---M--	200	added ('OK')	image/png	etag:%2274f7256a47eb9d7c4159a80a3c3c0b1b%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804a89_pngwing.com-2.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804a89_pngwing.com-2.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:22	2997/2997	---M--	200	added ('OK')	image/png	etag:%224ff299b467924dc2d7d8d2271ea832f5%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804a50_gigabyte%403x.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804a50_gigabyte@3x.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:22	13853/13853	---M--	200	added ('OK')	image/png	etag:%22c1abd3ec14ed41f792b430e72625a7b0%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804aa5_Intel-logo-2022.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2faae37ea5a16804aa5_Intel-logo-2022.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:23	3987/3987	---M--	200	added ('OK')	image/png	etag:%22e89816561790b5c9770044134cf21b0c%22	https://cdn.prod.website-files.com/6277aefa6e0ea678fd302833/64bf99cd6ea7853175ce43a6_Pny_logo.svg.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/6277aefa6e0ea678fd302833/64bf99cd6ea7853175ce43a6_Pny_logo.svg.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:23	202717/202717	---M--	200	added ('OK')	image/png	etag:%22aee4c254ecd6d308dc7f77384440d80d%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2fbae37ea5a16804c5f_asrock-logo-1.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2fbae37ea5a16804c5f_asrock-logo-1.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:25	363813/363813	---M--	200	added ('OK')	image/png	etag:%22cbaf58117ee0b7bb80a5f191790d80bc%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2fbae37ea5a168056a3_kingston-2.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2fbae37ea5a168056a3_kingston-2.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:25	9885/9885	---M--	200	added ('OK')	image/png	etag:%222c82e619eab5390d676e6d00cca08820%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2fcae37ea5a1680575f_sanyo-denki-logo.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2fcae37ea5a1680575f_sanyo-denki-logo.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:25	326306/326306	---M--	200	added ('OK')	image/png	etag:%22b84eae0630551ca7c847dbdfbce9f94a%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2fbae37ea5a16805743_corsair-2.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2fbae37ea5a16805743_corsair-2.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:25	4872/4872	---M--	200	added ('OK')	image/png	etag:%227f3b327574796b58410db8488c9c5824%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2fcae37ea5a1680576e_noctua_rec_455x130px.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2fcae37ea5a1680576e_noctua_rec_455x130px.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:25	61197/61197	---M--	200	added ('OK')	image/png	etag:%22a0d88a3ac52f2d1b2ad4990ac29a080d%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6683f2fcae37ea5a16805783_silverstone-technology-co-ltd-logo-vector.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6683f2fcae37ea5a16805783_silverstone-technology-co-ltd-logo-vector.png	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:25	23801/23801	---M--	200	added ('OK')	image/jpeg	etag:%22a2c28f19aa1d5b25d24e127f4a26d73e%22	https://cdn.prod.website-files.com/628295a883124981fd568435/670d2329a036d2a83f518f34_AMDPartnerProgram_Elite_Badge.jpg	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/670d2329a036d2a83f518f34_AMDPartnerProgram_Elite_Badge.jpg	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:26	37754/37754	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2013:22:17%20GMT	https://www.grando.ai/en/fpga	C:/My%20Web%20Sites/COMINO/www.grando.ai/en/fpga.html	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:26	36273/36273	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Jul%202025%2019:41:23%20GMT	https://www.grando.ai/en/solutions	C:/My%20Web%20Sites/COMINO/www.grando.ai/en/solutions.html	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:26	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=628295a883124981fd568435	C:/My%20Web%20Sites/COMINO/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8698f.js	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:27	798407/798407	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b093c6efd1e14eca1312e9a2efd5c7c1%22	https://cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.6568e74973c68f74.js	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.6568e74973c68f74.js	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:27	350578/350578	---MCZ	200	added ('OK')	text/javascript	etag:W/%2259aa03c1a62fe4c994eac53668763032%22	https://cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.29bb310d0c26b3c6.js	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.29bb310d0c26b3c6.js	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:27	8643/8643	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c5f2b75f8a6d76b5d8b2ca36e2f3e889%22	https://cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.3646b0bdbfc7a235.js	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.3646b0bdbfc7a235.js	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:28	3250/3250	---MCZ	200	added ('OK')	text/javascript	etag:W/%22dbe875422e2ff9e6656f03f44dc9b34d%22	https://cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.4913f0d9ee368d76.js	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.schunk.4913f0d9ee368d76.js	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:28	2349/2349	---MCZ	200	added ('OK')	text/javascript	etag:W/%22888441eac4baa6b8fd01cb9b71f21e37%22	https://cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.736513e2.4c8db1d6c4cd9585.js	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/js/webflow.736513e2.4c8db1d6c4cd9585.js	(from https://www.grando.ai/en/choose-a-gpu-machine-for-ai-deep-learning)
00:58:28	40744/40744	---M--	200	added ('OK')	image/png	etag:%227f068c76ef743b91fd963aca9c803f29%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6617ec7dd2ca9e2484b9fae0_CUDANNLOGO.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6617ec7dd2ca9e2484b9fae0_CUDANNLOGO.png	(from https://www.grando.ai/en/deep-learning)
00:58:28	50551/50551	---M--	200	added ('OK')	image/png	etag:%22c309c4c6a7bbdb43cf1f290786ce47ab%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6617ea79013ba56bc7a00591_keras.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6617ea79013ba56bc7a00591_keras.png	(from https://www.grando.ai/en/deep-learning)
00:58:29	25571/25571	---M--	200	added ('OK')	image/png	etag:%2262bbcc2ab58c862dc7a26a224cb3ec7f%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6617eddbdd105ac7c5fdc93b_TF_FullColor_Horizontal.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6617eddbdd105ac7c5fdc93b_TF_FullColor_Horizontal.png	(from https://www.grando.ai/en/deep-learning)
00:58:29	53471/53471	---M--	200	added ('OK')	image/png	etag:%22d8bca740e1aa2bfaa177199f0c2b35ae%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6617eacf38937768992dfef2_2560px-PyTorch_logo_black.svg.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6617eacf38937768992dfef2_2560px-PyTorch_logo_black.svg.png	(from https://www.grando.ai/en/deep-learning)
00:58:29	72557/72557	---M--	200	added ('OK')	image/png	etag:%222e2a364e93ae3b71668251afcd7f41d2%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6617f2fdeff698621745ee7a_Google_JAX_logo.svg.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6617f2fdeff698621745ee7a_Google_JAX_logo.svg.png	(from https://www.grando.ai/en/deep-learning)
00:58:29	10960/10960	---M--	200	added ('OK')	image/png	etag:%22a20483df83885232e41d0683c264c6d3%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65ddd562af0d4566575ced7f_knowledge.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65ddd562af0d4566575ced7f_knowledge.png	(from https://www.grando.ai/en/deep-learning)
00:58:30	11665/11665	---M--	200	added ('OK')	image/png	etag:%22cef2aa7500eaca95236b634b293d1324%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65ddd4eaf859c705b30eb01b_deep-learning.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65ddd4eaf859c705b30eb01b_deep-learning.png	(from https://www.grando.ai/en/deep-learning)
00:58:30	842359/842359	---M--	200	added ('OK')	image/png	etag:%22092b4443f41a3c6bf795cfbf6736c3db%22	https://cdn.prod.website-files.com/628295a883124981fd568435/67110cdb73b56e760db7233b_grandox8_closed%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/67110cdb73b56e760db7233b_grandox8_closed%20(1).png	(from https://www.grando.ai/en/deep-learning)
00:58:30	359483/359483	---M--	200	added ('OK')	image/png	etag:%22030b5fdec2502b0df0a9ab11224851bf%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65e749fb0db08f319103fac7__GRANDO-DPR-4090-FT6%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65e749fb0db08f319103fac7__GRANDO-DPR-4090-FT6%20(1).png	(from https://www.grando.ai/en/deep-learning)
00:58:30	292085/292085	---M--	200	added ('OK')	image/png	etag:%227dbeab258662639474714d6995230995%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65e74a7da452a7753cdb9891__GRANDO-DPR-4090-FT6_%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65e74a7da452a7753cdb9891__GRANDO-DPR-4090-FT6_%20(1).png	(from https://www.grando.ai/en/deep-learning)
00:58:31	85556/85556	---M--	200	added ('OK')	image/jpeg	etag:%229ef8109d33626e679b278137c72559d3%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65ca02893ceaab66bd5beb37_Sendtex-INFINITE-Inference-Power-for-AI.jpg	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65ca02893ceaab66bd5beb37_Sendtex-INFINITE-Inference-Power-for-AI.jpg	(from https://www.grando.ai/en/deep-learning)
00:58:31	243716/243716	---M--	200	added ('OK')	image/png	etag:%22d29c458572c7a5f92784c21070c89de9%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65e74d60fa05434fd547cda1_GRANDO-WS_4xA100_upside_closed%20(2).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65e74d60fa05434fd547cda1_GRANDO-WS_4xA100_upside_closed%20(2).png	(from https://www.grando.ai/en/deep-learning)
00:58:31	322021/322021	---M--	200	added ('OK')	image/png	etag:%223a38a87b2536cccc0ff2c15c211600b2%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65e74b9016f21e75b7ee6402_GRANDO-WS_4xA100_side.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65e74b9016f21e75b7ee6402_GRANDO-WS_4xA100_side.png	(from https://www.grando.ai/en/deep-learning)
00:58:31	231044/231044	---M--	200	added ('OK')	image/png	etag:%22efc442591eedfefa26eec6ef1b2f1023%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65e74bb537cba97a9a21b8af_GRANDO-WS_4xA100_front.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65e74bb537cba97a9a21b8af_GRANDO-WS_4xA100_front.png	(from https://www.grando.ai/en/deep-learning)
00:58:31	466249/466249	---M--	200	added ('OK')	image/jpeg	etag:%22da269adabd35176c275a1bb225859ee8%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65c9f447382d768eada91f99_GRANDO_DL_AI_4xA100%20(1).jpg	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65c9f447382d768eada91f99_GRANDO_DL_AI_4xA100%20(1).jpg	(from https://www.grando.ai/en/deep-learning)
00:58:32	23801/23801	---M--	200	added ('OK')	image/jpeg	etag:%22a2c28f19aa1d5b25d24e127f4a26d73e%22	https://cdn.prod.website-files.com/6277aefa6e0ea678fd302833/670d1c70d655e38efbb326dd_AMDPartnerProgram_Elite_Badge.jpg	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/6277aefa6e0ea678fd302833/670d1c70d655e38efbb326dd_AMDPartnerProgram_Elite_Badge.jpg	(from https://www.grando.ai/en/deep-learning)
00:58:32	35459/35459	---M--	200	added ('OK')	image/png	etag:%228d8d9a444573a30685f2e88c80c461ea%22	https://cdn.prod.website-files.com/628295a883124981fd568435/680fd60e8e351128417bc971_greg.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/680fd60e8e351128417bc971_greg.png	(from https://www.grando.ai/en/deep-learning)
00:58:32	111720/111720	---M--	200	added ('OK')	image/png	etag:%222aaf577033e0dfc826d735fdd8bdc008%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20d289930960_HarrisonKinsley.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20d289930960_HarrisonKinsley.png	(from https://www.grando.ai/en/deep-learning)
00:58:32	105616/105616	---M--	200	added ('OK')	image/png	etag:%22eb684dc0bff9732702688e5e6b2bdfad%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc205a37930962_LinusSebastian.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc205a37930962_LinusSebastian.png	(from https://www.grando.ai/en/deep-learning)
00:58:33	12443/12443	---M--	200	added ('OK')	image/png	etag:%2221aa5d08b7fa5b324da85e9ee724df3d%22	https://cdn.prod.website-files.com/628295a883124981fd568435/680fd2ea6b5b8d1a6e506652_storagereviewpng.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/680fd2ea6b5b8d1a6e506652_storagereviewpng.png	(from https://www.grando.ai/en/deep-learning)
00:58:33	111046/111046	---M--	200	added ('OK')	image/png	etag:%227f199cb1b16adf561f03cd2e2b59e8a6%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc203daf930964_JesseWoolston.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc203daf930964_JesseWoolston.png	(from https://www.grando.ai/en/deep-learning)
00:58:33	6608/6608	---M--	200	added ('OK')	image/png	etag:%22d42b674065400122edc5ad6571a3a82e%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc203849930972_6296865ab33665eebbed7cf3_Frame%2040%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc203849930972_6296865ab33665eebbed7cf3_Frame%2040%20(1).png	(from https://www.grando.ai/en/deep-learning)
00:58:33	5640/5640	---M--	200	added ('OK')	image/png	etag:%22f64e9f0e72904d61e4552e9dfa88bd69%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20140793096a_62b9da755521b0c7f1e8d261_62968685e365c37b4a540872_Frame%2043%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20140793096a_62b9da755521b0c7f1e8d261_62968685e365c37b4a540872_Frame%2043%20(1).png	(from https://www.grando.ai/en/deep-learning)
00:58:34	10794/10794	---M--	200	added ('OK')	image/png	etag:%2255753ae5d355d58ad91fb386356a4235%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20e4f3930970_629686361a26e2686bf51a5d_Frame%2038.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20e4f3930970_629686361a26e2686bf51a5d_Frame%2038.png	(from https://www.grando.ai/en/deep-learning)
00:58:34	8659/8659	---M--	200	added ('OK')	image/png	etag:%22ec7a7b5372f59bf9a6e139a6f7d746e4%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20429e930978_62968646089d3877d4323389_Frame%2039.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20429e930978_62968646089d3877d4323389_Frame%2039.png	(from https://www.grando.ai/en/deep-learning)
00:58:34	8945/8945	---M--	200	added ('OK')	image/png	etag:%22e506e3dda6cf1ff43228eae3c5af97dc%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc200686930976_62dec2f8498a494be5b3affc_restb1.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc200686930976_62dec2f8498a494be5b3affc_restb1.png	(from https://www.grando.ai/en/deep-learning)
00:58:34	9944/9944	---M--	200	added ('OK')	image/png	etag:%225535810d09a80ed14163437b01776ed6%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc2078e3930968_62dec377ead4268277e463d8_Vicarious1.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc2078e3930968_62dec377ead4268277e463d8_Vicarious1.png	(from https://www.grando.ai/en/deep-learning)
00:58:34	7492/7492	---M--	200	added ('OK')	image/png	etag:%22ba03af505099eb3fc458eb2c519d2cdd%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc2036c6930966_62b9da463fff4051e3a32987_62968691089d385ec732351a_Frame%2044%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc2036c6930966_62b9da463fff4051e3a32987_62968691089d385ec732351a_Frame%2044%20(1).png	(from https://www.grando.ai/en/deep-learning)
00:58:35	6616/6616	---M--	200	added ('OK')	image/png	etag:%223fe0c4075392097d3a9a64fa019f66b0%22	https://cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20b92293096e_6296867abe5844590cc449a7_Frame%2042.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/62ebc4a793dc20b92293096e_6296867abe5844590cc449a7_Frame%2042.png	(from https://www.grando.ai/en/deep-learning)
00:58:35	11408/11408	---M--	200	added ('OK')	image/png	etag:%22ba016dfb681ca8fdba93c86e9e769d1f%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65dca3ec25fcaccc695b31e7_university-of-palermo-logo.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65dca3ec25fcaccc695b31e7_university-of-palermo-logo.png	(from https://www.grando.ai/en/deep-learning)
00:58:35	3835/3835	---M--	200	added ('OK')	image/png	etag:%22d5aa996da98763e5fb02013e9e14b745%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65e741531b90e0175e10929e_Deep-Render_logo.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65e741531b90e0175e10929e_Deep-Render_logo.png	(from https://www.grando.ai/en/deep-learning)
00:58:36	41693/41693	---M--	200	added ('OK')	image/png	etag:%22d55f4a045ca2296aafcdb69b25768dd0%22	https://cdn.prod.website-files.com/628295a883124981fd568435/660d5cbe3469dbd469f51132_UC-vert-white.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/660d5cbe3469dbd469f51132_UC-vert-white.png	(from https://www.grando.ai/en/deep-learning)
00:58:36	316725/316725	---M--	200	added ('OK')	image/png	etag:%22054349c55187bf132b4a5ff9b6bafe20%22	https://cdn.prod.website-files.com/628295a883124981fd568435/6711103622df29616ff781db_grandox8_open%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/6711103622df29616ff781db_grandox8_open%20(1).png	(from https://www.grando.ai/en/workstations-for-password-recovery)
00:58:36	409423/409423	---M--	200	added ('OK')	image/png	etag:%22fa740277c5dd2da42f3323dba88c81f7%22	https://cdn.prod.website-files.com/628295a883124981fd568435/67a4b59c84dffcea5efa8f33_GRANDO_RM-M-CRPS_9004_8x4090_21-3%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/67a4b59c84dffcea5efa8f33_GRANDO_RM-M-CRPS_9004_8x4090_21-3%20(1).png	(from https://www.grando.ai/en/workstations-for-password-recovery)
00:58:37	23036/23036	---M--	200	added ('OK')	image/png	etag:%223ab7e8e5377584a85ecceccb311cff77%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65c255d14a3d9f6e330ad88d_MergenPro-Passware-Logo-1024x293.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65c255d14a3d9f6e330ad88d_MergenPro-Passware-Logo-1024x293.png	(from https://www.grando.ai/en/workstations-for-password-recovery)
00:58:37	460746/460746	---M--	200	added ('OK')	image/png	etag:%225c2bd80b99a4d35e90d3466791f27585%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65c2595ccf088b581a363b52__GRANDO-DPR-4090-FT_6_53%20(1).png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65c2595ccf088b581a363b52__GRANDO-DPR-4090-FT_6_53%20(1).png	(from https://www.grando.ai/en/workstations-for-password-recovery)
00:58:37	5293/5293	---M--	200	added ('OK')	image/png	etag:%22bfda8dca818d44109f8af5d13976e0c8%22	https://cdn.prod.website-files.com/628295a883124981fd568435/65c256a92d5651bd32bca1d1_what-is-hashcat.png	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/65c256a92d5651bd32bca1d1_what-is-hashcat.png	(from https://www.grando.ai/en/workstations-for-password-recovery)
00:58:37	347917/347917	---M--	200	added ('OK')	image/jpeg	etag:%22172827ddbf18e5192c8425c79af0df81%22	https://cdn.prod.website-files.com/628295a883124981fd568435/67110f68977b47d9b8dea463_GRANDO_RM-M-CRPS_9004_8x4090_21%20(1).jpg	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/67110f68977b47d9b8dea463_GRANDO_RM-M-CRPS_9004_8x4090_21%20(1).jpg	(from https://www.grando.ai/en/workstations-for-password-recovery)
00:58:38	184316/184316	---M--	200	added ('OK')	image/jpeg	etag:%2239f856d9486963ab3e53628a150abd87%22	https://cdn.prod.website-files.com/628295a883124981fd568435/64bfc33334bc676d07a53b2d_Copy%20of%20GRANDO%20DPR%204090-FT_6_06-2.jpg	C:/My%20Web%20Sites/COMINO/cdn.prod.website-files.com/628295a883124981fd568435/64bfc33334bc676d07a53b2d_Copy%20of%20GRANDO%20DPR%204090-FT_6_06-2.jpg	(from https://www.grando.ai/en/workstations-for-password-recovery)
